x,y,z
-3.964574501457377,-0.37476262917144954,1.5
-3.962181034886668,-0.38709893610172,1.5
-3.9597101047684937,-0.39941996102881366,1.5
-3.9571618086509446,-0.4117252175397624,1.5
-3.954536247136387,-0.4240142198441091,1.5
-3.951833523877495,-0.436286482793085,1.5
-3.9490537455731545,-0.4485415218987624,1.5
-3.9461970219642533,-0.4607788533531813,1.5
-3.943263465829348,-0.47299799404744874,1.5
-3.9402531929802116,-0.4851984615908152,1.5
-3.937166322257262,-0.49737977432970915,1.5
-3.93400297552487,-0.509541451366764,1.5
-3.9307632776665478,-0.5216830125797937,1.5
-3.9274473565800196,-0.533803978640751,1.5
-3.9240553431721716,-0.5459038710346504,1.5
-3.920587371353886,-0.5579822120784586,1.5
-3.9170435780347517,-0.5700385249399524,1.5
-3.913424103117661,-0.5820723336565431,1.5
-3.909729089493286,-0.5940831631540702,1.5
-3.905958683034438,-0.6060705392655475,1.5
-3.9021130325903073,-0.6180339887498946,1.5
-3.898192289980589,-0.6299730393106094,1.5
-3.8941966099894887,-0.641887219614419,1.5
-3.8901261503596096,-0.6537760593098841,1.5
-3.8859810717857286,-0.6656390890459735,1.5
-3.881761537908451,-0.677475840490583,1.5
-3.8774677153077484,-0.6892858463490337,1.5
-3.8730997734963846,-0.7010686403825185,1.5
-3.8686578849132243,-0.7128237574265012,1.5
-3.864142224916422,-0.7245507334090912,1.5
-3.8595529717765027,-0.7362491053693558,1.5
-3.8548903066693225,-0.7479184114756009,1.5
-3.8501544136689163,-0.7595581910436014,1.5
-3.8453454797402298,-0.7711679845547933,1.5
-3.840463694731741,-0.7827473336744043,1.5
-3.8355092513679625,-0.7942957812695608,1.5
-3.830482345241835,-0.8058128714273258,1.5
-3.8253831748070057,-0.8172981494726979,1.5
-3.8202119413699913,-0.8287511619865682,1.5
-3.814968849082234,-0.8401714568236125,1.5
-3.809654104932039,-0.8515585831301453,1.5
-3.804267918736406,-0.8629120913619173,1.5
-3.798810503132742,-0.8742315333018661,1.5
-3.793282073570472,-0.8855164620778027,1.5
-3.787682848302528,-0.8967664321800641,1.5
-3.7820130483767356,-0.9079809994790933,1.5
-3.776272897627089,-0.9191597212429755,1.5
-3.7704626226649105,-0.9303021561549166,1.5
-3.764582452869907,-0.9414078643306651,1.5
-3.7586326203811122,-0.9524764073358784,1.5
-3.7526133600877274,-0.96350734820343,1.5
-3.74652490961984,-0.9745002514506649,1.5
-3.740367509339052,-0.9854546830965828,1.5
-3.73414140232898,-0.9963702106789813,1.5
-3.7278468343856708,-1.0072464032715214,1.5
-3.7214840540078873,-1.0180828315007424,1.5
